user_id,transaction_amount,transaction_time,merchant,description,category
user_0898,356.79,2024-11-01 23:38:00,Freelance Income,Freelance Income,Salary
user_0702,447.8,2024-02-20 12:35:00,Spotify,Spotify purchase,Entertainment
user_0784,318.32,2024-05-11 23:54:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0353,440.34,2024-03-12 05:23:00,Metro,Metro purchase,Transport
user_0446,45.12,2024-05-28 23:02:00,P2P Transfer,P2P Transfer,Transfer
user_0738,20.08,2024-07-17 12:43:00,H&M,H&M purchase,Shopping
user_0471,47.17,2024-10-17 03:03:00,Target,Target purchase,Groceries
user_0266,292.79,2024-01-31 01:43:00,Uncategorized,Uncategorized purchase,Other
user_0646,302.3,2024-11-17 00:27:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0867,229.16,2024-11-12 11:22:00,Payroll,Payroll,Salary
user_0828,458.04,2024-05-14 10:54:00,Online Shop,Online Shop purchase,Shopping
user_0447,490.14,2024-02-18 11:05:00,H&M,H&M purchase,Shopping
user_0287,311.31,2024-04-13 22:07:00,Online Shop,Online Shop purchase,Shopping
user_0439,131.94,2024-08-26 20:54:00,Amazon,Amazon purchase,Shopping
user_0043,417.04,2024-11-15 09:58:00,Kroger,Kroger purchase,Groceries
user_0805,109.95,2024-01-04 23:11:00,Bar,Bar purchase,Entertainment
user_0227,97.47,2024-02-22 01:07:00,Landlord,Landlord purchase,Rent/Mortgage
user_0050,242.35,2024-09-18 00:16:00,Ebay,Ebay purchase,Shopping
user_0281,308.35,2024-01-01 06:24:00,Landlord,Landlord purchase,Rent/Mortgage
user_0686,213.17,2024-03-07 12:35:00,PG&E,PG&E purchase,Utilities
user_0278,417.39,2024-08-08 06:29:00,Lyft,Lyft purchase,Transport
user_0740,62.44,2024-10-20 05:15:00,Pharmacy,Pharmacy purchase,Healthcare
user_0106,318.79,2024-06-17 13:16:00,Bank Transfer,Bank Transfer,Transfer
user_0995,194.57,2024-06-20 20:39:00,P2P Transfer,P2P Transfer,Transfer
user_0693,17.57,2024-12-14 01:36:00,Restaurant,Restaurant purchase,Entertainment
user_0967,327.23,2024-03-08 05:19:00,Netflix,Netflix purchase,Entertainment
user_0223,402.01,2024-06-08 20:49:00,Pharmacy,Pharmacy purchase,Healthcare
user_0025,215.95,2024-10-30 19:23:00,Kroger,Kroger purchase,Groceries
user_0657,198.61,2024-03-02 22:53:00,Uncategorized,Uncategorized purchase,Other
user_0157,55.12,2024-05-19 05:35:00,PG&E,PG&E purchase,Utilities
user_0665,201.17,2024-09-18 18:32:00,Restaurant,Restaurant purchase,Entertainment
user_0006,332.14,2024-05-21 21:35:00,Taxi,Taxi purchase,Transport
user_0601,462.71,2024-04-09 21:00:00,Uncategorized,Uncategorized purchase,Other
user_0482,25.47,2024-06-01 10:38:00,Bus Ticket,Bus Ticket purchase,Transport
user_0981,32.41,2024-04-26 00:29:00,Misc,Misc purchase,Other
user_0124,161.84,2024-01-30 03:21:00,Amazon,Amazon purchase,Shopping
user_0626,342.88,2024-05-18 02:26:00,Bank Transfer,Bank Transfer,Transfer
user_0804,304.23,2024-09-29 23:14:00,Gaming Store,Gaming Store purchase,Entertainment
user_0114,83.67,2024-09-30 05:49:00,Landlord,Landlord purchase,Rent/Mortgage
user_0772,35.67,2024-11-22 11:46:00,Walmart,Walmart purchase,Groceries
user_0979,149.25,2024-08-06 06:49:00,Misc,Misc purchase,Other
user_0268,57.06,2024-04-08 16:24:00,Water Bill,Water Bill purchase,Utilities
user_0541,499.36,2024-03-31 23:12:00,Gaming Store,Gaming Store purchase,Entertainment
user_0847,72.58,2024-07-19 21:12:00,H&M,H&M purchase,Shopping
user_0709,252.99,2024-03-04 19:51:00,Taxi,Taxi purchase,Transport
user_0828,285.8,2024-08-17 04:23:00,P2P Transfer,P2P Transfer,Transfer
user_0733,365.16,2024-10-18 06:00:00,Employer,Employer,Salary
user_0129,234.36,2024-03-05 22:56:00,Gas Company,Gas Company purchase,Utilities
user_0332,499.14,2024-03-26 10:47:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0250,87.43,2024-04-02 10:00:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0179,152.04,2024-02-04 16:50:00,Uncategorized,Uncategorized purchase,Other
user_0142,439.84,2024-09-13 19:33:00,Metro,Metro purchase,Transport
user_0844,120.25,2024-05-24 15:13:00,Payroll,Payroll,Salary
user_0821,302.06,2024-10-17 22:42:00,Spotify,Spotify purchase,Entertainment
user_0864,26.94,2024-08-31 02:53:00,P2P Transfer,P2P Transfer,Transfer
user_0173,381.2,2024-03-07 09:22:00,Various,Various purchase,Other
user_0014,8.2,2024-06-17 12:28:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0377,336.81,2024-08-02 18:40:00,Uncategorized,Uncategorized purchase,Other
user_0984,344.21,2024-10-24 12:45:00,Department Store,Department Store purchase,Shopping
user_0363,158.24,2024-06-26 11:11:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0027,475.45,2024-09-06 22:48:00,Various,Various purchase,Other
user_0025,73.39,2024-05-29 01:55:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0569,109.79,2024-04-04 16:44:00,Amazon,Amazon purchase,Shopping
user_0959,391.54,2024-01-12 02:01:00,Water Bill,Water Bill purchase,Utilities
user_0690,179.68,2024-12-19 12:23:00,Bank Transfer,Bank Transfer,Transfer
user_0197,293.37,2024-08-23 09:30:00,Bank Transfer,Bank Transfer,Transfer
user_0607,25.75,2024-04-02 10:50:00,Payroll,Payroll,Salary
user_0156,30.74,2024-01-16 18:09:00,Uncategorized,Uncategorized purchase,Other
user_0282,332.98,2024-09-26 12:49:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0741,16.53,2024-08-21 15:07:00,Con Edison,Con Edison purchase,Utilities
user_0983,443.86,2024-07-22 00:49:00,Spotify,Spotify purchase,Entertainment
user_0340,438.59,2024-09-05 03:28:00,Uncategorized,Uncategorized purchase,Other
user_0885,361.64,2024-07-29 22:24:00,Employer,Employer,Salary
user_0141,224.23,2024-08-23 05:12:00,Netflix,Netflix purchase,Entertainment
user_0106,40.95,2024-11-28 18:42:00,Landlord,Landlord purchase,Rent/Mortgage
user_0113,243.16,2024-02-10 02:27:00,Uncategorized,Uncategorized purchase,Other
user_0221,158.45,2024-09-11 17:06:00,Hospital,Hospital purchase,Healthcare
user_0259,302.99,2024-01-06 01:07:00,Bus Ticket,Bus Ticket purchase,Transport
user_0982,487.85,2024-07-06 02:39:00,P2P Transfer,P2P Transfer,Transfer
user_0194,9.42,2024-02-13 06:01:00,H&M,H&M purchase,Shopping
user_0626,478.45,2024-06-15 22:52:00,Bank Transfer,Bank Transfer,Transfer
user_0672,382.71,2024-11-12 19:04:00,Payroll,Payroll,Salary
user_0736,463.11,2024-07-18 10:33:00,Kroger,Kroger purchase,Groceries
user_0668,44.67,2024-12-02 07:41:00,Metro,Metro purchase,Transport
user_0467,46.8,2024-12-27 08:37:00,Whole Foods,Whole Foods purchase,Groceries
user_0058,134.48,2024-01-18 19:35:00,Uncategorized,Uncategorized purchase,Other
user_0650,207.91,2024-06-04 08:15:00,Pharmacy,Pharmacy purchase,Healthcare
user_0579,315.95,2024-06-24 16:42:00,Online Shop,Online Shop purchase,Shopping
user_0829,90.84,2024-05-19 15:07:00,Uncategorized,Uncategorized purchase,Other
user_0449,52.04,2024-12-20 01:08:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0918,172.04,2024-09-30 03:44:00,Walmart,Walmart purchase,Groceries
user_0631,103.4,2024-05-09 17:23:00,Misc,Misc purchase,Other
user_0086,271.6,2024-09-03 14:15:00,Whole Foods,Whole Foods purchase,Groceries
user_0529,282.24,2024-05-19 23:03:00,Ebay,Ebay purchase,Shopping
user_0023,211.3,2024-12-05 15:53:00,Gas Station,Gas Station purchase,Transport
user_0028,383.18,2024-03-18 12:13:00,Medical Supply,Medical Supply purchase,Healthcare
user_0446,230.65,2024-09-24 18:48:00,Bar,Bar purchase,Entertainment
user_0581,448.75,2024-08-03 23:14:00,Various,Various purchase,Other
user_0210,407.85,2024-07-15 07:28:00,Taxi,Taxi purchase,Transport
user_0603,158.55,2024-08-29 07:42:00,PG&E,PG&E purchase,Utilities
user_0068,478.31,2024-08-17 19:18:00,Various,Various purchase,Other
user_0605,250.73,2024-12-02 15:55:00,Medical Supply,Medical Supply purchase,Healthcare
user_0766,309.55,2024-10-11 10:41:00,Payroll,Payroll,Salary
user_0850,265.53,2024-12-16 22:14:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0044,488.19,2024-06-15 05:58:00,Various,Various purchase,Other
user_0722,152.73,2024-12-20 22:42:00,Uber,Uber purchase,Transport
user_0808,59.84,2024-10-19 17:03:00,P2P Transfer,P2P Transfer,Transfer
user_0909,303.97,2024-06-10 12:35:00,Pharmacy,Pharmacy purchase,Healthcare
user_0406,14.73,2024-07-21 14:13:00,Various,Various purchase,Other
user_0121,210.94,2024-10-04 14:20:00,Bar,Bar purchase,Entertainment
user_0692,460.45,2024-12-04 18:45:00,Cinema,Cinema purchase,Entertainment
user_0370,409.83,2024-06-15 18:50:00,Bank Transfer,Bank Transfer,Transfer
user_0434,98.32,2024-10-06 13:32:00,Hospital,Hospital purchase,Healthcare
user_0123,360.6,2024-10-17 23:22:00,P2P Transfer,P2P Transfer,Transfer
user_0713,307.29,2024-03-07 23:39:00,Hospital,Hospital purchase,Healthcare
user_0430,453.75,2024-05-07 17:03:00,Uncategorized,Uncategorized purchase,Other
user_0837,38.58,2024-05-02 16:56:00,Con Edison,Con Edison purchase,Utilities
user_0624,491.8,2024-05-08 17:31:00,H&M,H&M purchase,Shopping
user_0857,498.58,2024-01-18 19:10:00,Various,Various purchase,Other
user_0183,226.15,2024-10-10 16:38:00,Online Shop,Online Shop purchase,Shopping
user_0026,252.47,2024-03-29 06:56:00,Restaurant,Restaurant purchase,Entertainment
user_0862,281.22,2024-12-03 00:52:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0381,159.79,2024-07-21 19:28:00,Bank Transfer,Bank Transfer,Transfer
user_0998,168.11,2024-01-03 06:57:00,Dentist,Dentist purchase,Healthcare
user_0463,108.01,2024-09-14 22:25:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0667,53.49,2024-10-27 13:09:00,Various,Various purchase,Other
user_0531,322.15,2024-06-16 18:30:00,Taxi,Taxi purchase,Transport
user_0300,371.63,2024-10-31 12:23:00,Lyft,Lyft purchase,Transport
user_0063,472.35,2024-03-20 18:41:00,Ebay,Ebay purchase,Shopping
user_0816,337.24,2024-04-17 15:36:00,Water Bill,Water Bill purchase,Utilities
user_0688,407.64,2024-07-20 05:49:00,Bar,Bar purchase,Entertainment
user_0339,349.33,2024-09-15 19:19:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0528,235.32,2024-01-01 15:59:00,Hospital,Hospital purchase,Healthcare
user_0278,78.8,2024-11-14 19:51:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0862,244.57,2024-04-25 14:49:00,Uncategorized,Uncategorized purchase,Other
user_0072,279.32,2024-03-09 06:23:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0738,341.99,2024-12-05 12:48:00,Dentist,Dentist purchase,Healthcare
user_0770,499.43,2024-12-19 23:20:00,Pharmacy,Pharmacy purchase,Healthcare
user_0677,191.8,2024-03-07 17:05:00,Zara,Zara purchase,Shopping
user_0494,268.18,2024-07-19 03:59:00,Bank Transfer,Bank Transfer,Transfer
user_0111,292.83,2024-09-28 04:46:00,Landlord,Landlord purchase,Rent/Mortgage
user_0960,117.83,2024-12-14 13:08:00,Taxi,Taxi purchase,Transport
user_0304,403.37,2024-04-10 19:10:00,Payroll,Payroll,Salary
user_0515,428.46,2024-11-26 19:04:00,Con Edison,Con Edison purchase,Utilities
user_0580,446.41,2024-01-20 17:35:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0361,339.0,2024-11-12 08:30:00,Online Shop,Online Shop purchase,Shopping
user_0711,468.39,2024-04-20 01:11:00,Restaurant,Restaurant purchase,Entertainment
user_0818,45.82,2024-08-29 11:32:00,Landlord,Landlord purchase,Rent/Mortgage
user_0358,315.99,2024-12-01 08:36:00,Gas Company,Gas Company purchase,Utilities
user_0965,213.7,2024-07-05 01:25:00,Department Store,Department Store purchase,Shopping
user_0151,432.66,2024-12-24 15:08:00,Bank Transfer,Bank Transfer,Transfer
user_0838,26.3,2024-04-30 17:38:00,Water Bill,Water Bill purchase,Utilities
user_0309,26.88,2024-09-29 07:15:00,Payroll,Payroll,Salary
user_0664,127.0,2024-08-17 14:55:00,Hospital,Hospital purchase,Healthcare
user_0207,48.29,2024-01-27 12:16:00,Pharmacy,Pharmacy purchase,Healthcare
user_0055,383.23,2024-02-09 13:02:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0489,444.43,2024-06-26 14:17:00,Uncategorized,Uncategorized purchase,Other
user_0407,104.42,2024-03-01 11:44:00,Walmart,Walmart purchase,Groceries
user_0963,398.98,2024-03-08 00:03:00,Payroll,Payroll,Salary
user_0602,89.28,2024-02-16 19:26:00,Various,Various purchase,Other
user_0519,390.47,2024-12-13 03:29:00,Various,Various purchase,Other
user_0184,464.9,2024-05-14 05:23:00,Amazon,Amazon purchase,Shopping
user_0924,38.81,2024-04-14 22:29:00,Water Bill,Water Bill purchase,Utilities
user_0477,205.75,2024-09-20 17:51:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0754,59.97,2024-05-07 19:28:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0849,397.88,2024-12-14 12:46:00,Local Grocer,Local Grocer purchase,Groceries
user_0410,462.21,2024-04-04 13:25:00,Payroll,Payroll,Salary
user_0287,436.65,2024-01-09 18:10:00,Restaurant,Restaurant purchase,Entertainment
user_0437,40.57,2024-07-06 05:46:00,Online Shop,Online Shop purchase,Shopping
user_0074,418.58,2024-08-20 21:16:00,Uber,Uber purchase,Transport
user_0224,114.35,2024-05-13 21:44:00,Gas Company,Gas Company purchase,Utilities
user_0075,292.57,2024-02-18 05:15:00,Bank Transfer,Bank Transfer,Transfer
user_0170,116.35,2024-03-03 19:30:00,Zara,Zara purchase,Shopping
user_0129,357.59,2024-02-21 22:36:00,Metro,Metro purchase,Transport
user_0562,156.03,2024-04-09 21:45:00,Taxi,Taxi purchase,Transport
user_0020,23.36,2024-11-15 11:59:00,Local Grocer,Local Grocer purchase,Groceries
user_0865,171.16,2024-05-28 12:05:00,Gas Station,Gas Station purchase,Transport
user_0102,8.96,2024-01-23 03:18:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0214,42.57,2024-10-13 00:50:00,Dentist,Dentist purchase,Healthcare
user_0976,239.04,2024-03-19 03:53:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0558,133.88,2024-01-03 00:26:00,Water Bill,Water Bill purchase,Utilities
user_0784,135.17,2024-11-20 16:16:00,Misc,Misc purchase,Other
user_0038,251.05,2024-09-28 08:15:00,Bus Ticket,Bus Ticket purchase,Transport
user_0926,403.73,2024-11-26 03:27:00,Walmart,Walmart purchase,Groceries
user_0473,356.93,2024-01-18 07:10:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0029,163.7,2024-03-18 19:40:00,Bank Transfer,Bank Transfer,Transfer
user_0661,164.21,2024-03-12 19:51:00,Bank Transfer,Bank Transfer,Transfer
user_0726,174.16,2024-02-05 07:24:00,Various,Various purchase,Other
user_0204,13.54,2024-09-27 17:18:00,Payroll,Payroll,Salary
user_0392,114.04,2024-01-09 11:40:00,P2P Transfer,P2P Transfer,Transfer
user_0350,465.62,2024-01-02 18:32:00,Netflix,Netflix purchase,Entertainment
user_0005,147.85,2024-11-08 02:03:00,Payroll,Payroll,Salary
user_0080,256.65,2024-08-24 09:20:00,Gas Station,Gas Station purchase,Transport
user_0888,470.93,2024-03-06 05:03:00,Bus Ticket,Bus Ticket purchase,Transport
user_0204,359.79,2024-11-09 22:55:00,Payroll,Payroll,Salary
user_0952,8.62,2024-03-01 14:32:00,Target,Target purchase,Groceries
user_0535,461.46,2024-06-19 21:55:00,Bank Transfer,Bank Transfer,Transfer
user_0435,493.48,2024-02-03 09:12:00,Freelance Income,Freelance Income,Salary
user_0333,287.84,2024-04-02 10:54:00,Uber,Uber purchase,Transport
user_0061,385.77,2024-05-17 07:32:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0412,353.05,2024-08-11 21:27:00,Gaming Store,Gaming Store purchase,Entertainment
user_0742,103.14,2024-07-26 16:41:00,Misc,Misc purchase,Other
user_0837,224.51,2024-05-12 09:43:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0141,362.72,2024-11-05 01:36:00,Misc,Misc purchase,Other
user_0168,68.21,2024-09-23 10:29:00,Uncategorized,Uncategorized purchase,Other
user_0724,469.08,2024-11-25 02:59:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0784,285.93,2024-11-08 14:04:00,Uncategorized,Uncategorized purchase,Other
user_0092,191.1,2024-01-05 02:48:00,Gaming Store,Gaming Store purchase,Entertainment
user_0137,329.73,2024-05-12 02:38:00,Water Bill,Water Bill purchase,Utilities
user_0478,314.91,2024-02-08 12:37:00,Gaming Store,Gaming Store purchase,Entertainment
user_0654,181.13,2024-10-17 14:47:00,Amazon,Amazon purchase,Shopping
user_0432,273.81,2024-02-27 17:00:00,Gas Company,Gas Company purchase,Utilities
user_0007,163.46,2024-03-06 05:15:00,Various,Various purchase,Other
user_0703,79.6,2024-02-24 08:55:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0837,385.46,2024-10-25 13:39:00,Metro,Metro purchase,Transport
user_0849,384.41,2024-09-07 18:37:00,Bar,Bar purchase,Entertainment
user_0419,128.17,2024-03-03 22:12:00,Uber,Uber purchase,Transport
user_0904,400.77,2024-06-29 23:06:00,Misc,Misc purchase,Other
user_0943,270.14,2024-02-25 04:56:00,Walmart,Walmart purchase,Groceries
user_0432,221.46,2024-07-12 22:58:00,Con Edison,Con Edison purchase,Utilities
user_0502,134.75,2024-03-23 15:38:00,Kroger,Kroger purchase,Groceries
user_0293,346.3,2024-04-16 14:10:00,Payroll,Payroll,Salary
user_0391,454.99,2024-05-09 10:09:00,Ebay,Ebay purchase,Shopping
user_0733,243.11,2024-09-11 04:11:00,P2P Transfer,P2P Transfer,Transfer
user_0880,481.61,2024-04-18 19:58:00,Whole Foods,Whole Foods purchase,Groceries
user_0649,158.91,2024-07-14 00:50:00,Misc,Misc purchase,Other
user_0835,215.73,2024-11-10 01:47:00,H&M,H&M purchase,Shopping
user_0021,61.08,2024-05-07 01:01:00,Bar,Bar purchase,Entertainment
user_0198,128.36,2024-09-05 19:10:00,Misc,Misc purchase,Other
user_0422,347.64,2024-08-10 13:07:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0359,50.78,2024-03-12 12:53:00,Various,Various purchase,Other
user_0385,419.59,2024-01-21 19:41:00,Landlord,Landlord purchase,Rent/Mortgage
user_0426,150.0,2024-02-18 04:23:00,Employer,Employer,Salary
user_0259,233.4,2024-05-08 12:34:00,Target,Target purchase,Groceries
user_0905,157.98,2024-04-26 01:34:00,Kroger,Kroger purchase,Groceries
user_0480,309.07,2024-07-13 20:53:00,Zara,Zara purchase,Shopping
user_0692,292.45,2024-01-16 10:37:00,Amazon,Amazon purchase,Shopping
user_0655,359.96,2024-02-10 08:49:00,Bank Transfer,Bank Transfer,Transfer
user_0944,412.55,2024-10-29 17:08:00,Restaurant,Restaurant purchase,Entertainment
user_0410,153.14,2024-04-09 16:21:00,Misc,Misc purchase,Other
user_0890,178.12,2024-03-26 14:29:00,Medical Supply,Medical Supply purchase,Healthcare
user_0024,368.14,2024-09-27 11:30:00,Whole Foods,Whole Foods purchase,Groceries
user_0166,492.48,2024-06-04 16:21:00,Bank Transfer,Bank Transfer,Transfer
user_0165,240.52,2024-02-01 06:45:00,Pharmacy,Pharmacy purchase,Healthcare
user_0779,476.96,2024-06-09 07:33:00,Bank Transfer,Bank Transfer,Transfer
user_0238,390.7,2024-05-02 16:59:00,Misc,Misc purchase,Other
user_0635,72.08,2024-03-09 13:20:00,Various,Various purchase,Other
user_0884,313.59,2024-01-23 00:53:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0486,229.51,2024-08-30 17:27:00,Target,Target purchase,Groceries
user_0423,11.38,2024-01-04 00:50:00,Pharmacy,Pharmacy purchase,Healthcare
user_0127,400.26,2024-04-15 14:21:00,Dentist,Dentist purchase,Healthcare
user_0315,243.06,2024-09-08 08:00:00,Pharmacy,Pharmacy purchase,Healthcare
user_0191,16.77,2024-10-02 18:55:00,Employer,Employer,Salary
user_0466,191.22,2024-02-04 02:08:00,Local Grocer,Local Grocer purchase,Groceries
user_0858,10.66,2024-02-25 07:27:00,Whole Foods,Whole Foods purchase,Groceries
user_0275,32.05,2024-11-28 18:09:00,Payroll,Payroll,Salary
user_0383,424.63,2024-11-02 18:22:00,Water Bill,Water Bill purchase,Utilities
user_0423,203.94,2024-04-10 22:25:00,Restaurant,Restaurant purchase,Entertainment
user_0616,439.94,2024-02-08 08:12:00,Bank Transfer,Bank Transfer,Transfer
user_0799,111.43,2024-06-16 19:02:00,Misc,Misc purchase,Other
user_0734,413.35,2024-12-10 12:49:00,Lyft,Lyft purchase,Transport
user_0394,104.44,2024-08-06 12:54:00,Bus Ticket,Bus Ticket purchase,Transport
user_0067,169.98,2024-11-13 20:11:00,Uncategorized,Uncategorized purchase,Other
user_0289,443.16,2024-02-26 05:39:00,Department Store,Department Store purchase,Shopping
user_0000,481.69,2024-04-23 01:08:00,Bar,Bar purchase,Entertainment
user_0512,140.32,2024-05-23 02:55:00,Gaming Store,Gaming Store purchase,Entertainment
user_0083,278.02,2024-08-04 07:12:00,Restaurant,Restaurant purchase,Entertainment
user_0381,282.11,2024-06-04 14:06:00,Department Store,Department Store purchase,Shopping
user_0244,432.82,2024-04-29 07:22:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0754,156.68,2024-02-04 05:22:00,Target,Target purchase,Groceries
user_0245,94.19,2024-05-13 01:59:00,Dentist,Dentist purchase,Healthcare
